,date,station,NO,NO2,NOX,precipitation
10793,16/07/2020,Jerusalem,0.5,11.2,11.8,0.0
10794,17/07/2020,Jerusalem,0.2,6.0,6.0,0.0
10795,18/07/2020,Jerusalem,0.0,5.4,4.9,0.0
10796,19/07/2020,Jerusalem,1.5,19.9,21.9,0.0
10797,20/07/2020,Jerusalem,1.3,17.1,18.8,0.0
10798,21/07/2020,Jerusalem,1.0,12.6,13.9,0.0
10799,22/07/2020,Jerusalem,1.0,15.0,16.4,0.0
10800,23/07/2020,Jerusalem,1.2,15.8,17.4,0.0
10801,24/07/2020,Jerusalem,0.2,9.4,9.3,0.0
10802,25/07/2020,Jerusalem,0.0,7.8,6.8,0.0
10803,26/07/2020,Jerusalem,1.0,15.0,15.9,0.0
10804,27/07/2020,Jerusalem,1.5,20.3,22.1,0.0
10805,28/07/2020,Jerusalem,0.9,19.6,20.6,0.0
10806,29/07/2020,Jerusalem,1.0,17.9,18.9,0.0
10807,30/07/2020,Jerusalem,0.5,13.5,13.7,0.0
10808,31/07/2020,Jerusalem,0.3,9.3,9.4,0.0
10809,01/08/2020,Jerusalem,0.0,6.0,5.1,0.0
10810,02/08/2020,Jerusalem,0.4,12.1,11.8,0.0
10811,03/08/2020,Jerusalem,0.1,9.9,9.2,0.0
10812,04/08/2020,Jerusalem,0.3,8.8,8.5,0.0
10813,05/08/2020,Jerusalem,0.1,8.4,7.4,0.0
10814,06/08/2020,Jerusalem,0.4,11.0,11.1,0.0
10815,07/08/2020,Jerusalem,0.3,11.2,11.2,0.0
10816,08/08/2020,Jerusalem,0.0,3.6,2.9,0.0
10817,09/08/2020,Jerusalem,0.1,5.7,4.8,0.0
10818,10/08/2020,Jerusalem,0.5,6.2,6.5,0.0
10819,11/08/2020,Jerusalem,0.6,8.9,9.5,0.0
10820,12/08/2020,Jerusalem,0.2,8.6,8.7,0.0
10821,13/08/2020,Jerusalem,0.4,10.6,10.9,0.0
10822,14/08/2020,Jerusalem,0.1,7.2,7.0,0.0
10823,15/08/2020,Jerusalem,0.0,5.8,5.2,0.0
10824,16/08/2020,Jerusalem,1.0,16.5,17.7,0.0
10825,17/08/2020,Jerusalem,1.1,16.9,18.3,0.0
10826,18/08/2020,Jerusalem,0.9,12.8,14.0,0.0
10827,19/08/2020,Jerusalem,0.7,12.8,13.5,0.0
10828,20/08/2020,Jerusalem,0.6,13.2,13.8,0.0
10829,21/08/2020,Jerusalem,0.0,5.3,4.8,0.0
10830,22/08/2020,Jerusalem,0.0,5.1,4.5,0.0
10831,23/08/2020,Jerusalem,0.3,11.2,11.3,0.0
10832,24/08/2020,Jerusalem,0.8,15.6,16.5,0.0
10833,25/08/2020,Jerusalem,1.1,17.5,18.8,0.0
10834,26/08/2020,Jerusalem,0.8,14.3,15.3,0.0
10835,27/08/2020,Jerusalem,0.3,10.2,10.5,0.0
10836,28/08/2020,Jerusalem,0.3,10.9,11.0,0.0
10837,29/08/2020,Jerusalem,0.1,11.9,11.5,0.0
10838,30/08/2020,Jerusalem,0.7,16.7,17.3,0.0
10839,31/08/2020,Jerusalem,2.3,18.9,22.1,0.0
10840,01/09/2020,Jerusalem,1.0,15.6,16.6,0.0
10841,02/09/2020,Jerusalem,1.7,19.9,22.1,0.0
10842,03/09/2020,Jerusalem,4.9,34.5,41.7,0.0
10843,04/09/2020,Jerusalem,1.5,21.9,23.9,0.0
10844,05/09/2020,Jerusalem,0.2,15.2,15.1,0.0
10845,06/09/2020,Jerusalem,5.3,29.8,37.6,0.0
10846,07/09/2020,Jerusalem,6.2,31.9,41.2,0.0
10847,08/09/2020,Jerusalem,2.7,20.6,24.3,0.0
10848,09/09/2020,Jerusalem,1.3,23.7,24.6,0.0
10849,10/09/2020,Jerusalem,1.1,22.7,23.5,0.0
10850,11/09/2020,Jerusalem,0.1,10.0,9.1,0.0
10851,12/09/2020,Jerusalem,0.0,6.9,6.1,0.0
10852,13/09/2020,Jerusalem,1.1,16.1,17.5,0.0
10853,14/09/2020,Jerusalem,0.8,18.3,19.2,0.0
10854,15/09/2020,Jerusalem,1.3,23.0,24.6,0.0
10855,16/09/2020,Jerusalem,3.6,27.1,32.3,0.0
10856,17/09/2020,Jerusalem,2.1,22.7,25.6,0.0
10857,18/09/2020,Jerusalem,0.2,8.7,8.6,0.0
10858,19/09/2020,Jerusalem,0.1,8.5,8.1,0.0
10859,20/09/2020,Jerusalem,0.3,9.9,9.9,0.0
10860,21/09/2020,Jerusalem,1.3,15.8,17.5,0.0
10861,22/09/2020,Jerusalem,0.5,11.4,11.8,0.0
10862,23/09/2020,Jerusalem,0.4,7.7,8.0,0.0
10863,24/09/2020,Jerusalem,0.5,10.5,10.9,0.0
10864,25/09/2020,Jerusalem,0.1,6.6,6.2,0.0
10865,26/09/2020,Jerusalem,0.0,4.6,3.8,0.0
10866,27/09/2020,Jerusalem,0.9,12.2,13.0,0.0
10867,28/09/2020,Jerusalem,0.0,5.8,5.5,0.0
10868,29/09/2020,Jerusalem,5.0,18.7,26.0,0.0
10869,30/09/2020,Jerusalem,2.4,18.6,21.9,0.0
10870,01/10/2020,Jerusalem,0.6,9.6,10.1,0.0
10871,02/10/2020,Jerusalem,0.0,5.5,5.0,0.0
10872,03/10/2020,Jerusalem,0.0,4.2,3.5,0.0
10873,04/10/2020,Jerusalem,0.3,9.7,9.8,0.0
10874,05/10/2020,Jerusalem,0.6,15.3,15.8,0.0
10875,06/10/2020,Jerusalem,10.7,27.5,43.4,0.0
10876,07/10/2020,Jerusalem,3.5,33.8,38.9,0.0
10877,08/10/2020,Jerusalem,4.0,32.1,38.0,0.0
10878,09/10/2020,Jerusalem,0.4,12.1,12.3,0.0
10879,10/10/2020,Jerusalem,0.1,9.0,8.6,0.0
10880,11/10/2020,Jerusalem,1.1,12.9,14.3,0.0
10881,12/10/2020,Jerusalem,2.8,19.2,23.1,0.0
10882,13/10/2020,Jerusalem,2.3,13.9,17.1,0.0
10883,14/10/2020,Jerusalem,0.5,10.5,11.0,0.0
10884,15/10/2020,Jerusalem,1.7,15.3,17.5,0.0
10885,16/10/2020,Jerusalem,0.1,7.4,7.2,0.0
10886,17/10/2020,Jerusalem,0.2,10.9,10.8,0.0
10887,18/10/2020,Jerusalem,11.2,28.2,45.0,0.0
10888,19/10/2020,Jerusalem,7.5,28.8,39.8,0.0
10889,20/10/2020,Jerusalem,2.5,27.5,31.0,2.4
10890,21/10/2020,Jerusalem,4.2,19.9,26.1,0.0
10891,22/10/2020,Jerusalem,12.1,31.8,50.1,0.0
10892,23/10/2020,Jerusalem,4.7,27.3,34.3,0.0
10893,24/10/2020,Jerusalem,0.3,9.3,9.3,0.0
10894,25/10/2020,Jerusalem,2.9,17.9,22.0,0.0
10895,26/10/2020,Jerusalem,9.2,31.7,45.4,0.0
10896,27/10/2020,Jerusalem,8.4,31.3,44.0,0.0
10897,28/10/2020,Jerusalem,1.5,19.4,21.3,0.0
10898,29/10/2020,Jerusalem,8.4,33.1,45.7,0.0
10899,30/10/2020,Jerusalem,1.8,20.8,23.2,0.0
10900,31/10/2020,Jerusalem,0.0,7.5,7.0,0.0
10901,01/11/2020,Jerusalem,0.6,14.0,14.6,10.9
10902,02/11/2020,Jerusalem,0.7,14.1,14.8,0.0
10903,03/11/2020,Jerusalem,1.1,12.7,14.0,0.0
10904,04/11/2020,Jerusalem,0.2,9.0,9.0,24.5
10905,05/11/2020,Jerusalem,0.5,11.6,12.1,3.9
10906,06/11/2020,Jerusalem,0.7,12.1,12.9,0.3
10907,07/11/2020,Jerusalem,0.4,12.3,12.3,0.0
10908,08/11/2020,Jerusalem,7.4,29.1,40.3,0.0
10909,09/11/2020,Jerusalem,6.0,30.8,39.8,0.0
10910,10/11/2020,Jerusalem,6.0,30.9,39.8,0.0
10911,11/11/2020,Jerusalem,2.1,30.8,33.8,0.3
10912,12/11/2020,Jerusalem,3.9,27.4,33.2,0.5
10913,13/11/2020,Jerusalem,0.5,16.3,16.7,0.0
10914,14/11/2020,Jerusalem,0.3,17.8,17.8,3.5
10915,15/11/2020,Jerusalem,0.8,13.1,14.0,3.2
10916,16/11/2020,Jerusalem,2.0,22.1,25.1,0.0
10917,17/11/2020,Jerusalem,6.1,27.2,36.5,0.0
10918,18/11/2020,Jerusalem,1.7,17.9,20.3,0.0
10919,19/11/2020,Jerusalem,1.4,21.3,23.1,0.0
10920,20/11/2020,Jerusalem,0.1,9.8,9.3,0.9
10921,21/11/2020,Jerusalem,0.0,5.2,4.5,0.0
10922,22/11/2020,Jerusalem,1.7,24.3,26.5,0.0
10923,23/11/2020,Jerusalem,8.4,31.6,44.3,0.0
10924,24/11/2020,Jerusalem,34.2,41.7,93.6,0.0
10925,25/11/2020,Jerusalem,16.0,27.5,51.7,19.8
10926,26/11/2020,Jerusalem,0.6,12.4,12.9,0.6
10927,27/11/2020,Jerusalem,1.7,21.4,23.7,0.0
10928,28/11/2020,Jerusalem,4.5,15.4,21.8,0.9
10929,29/11/2020,Jerusalem,11.1,31.9,48.8,0.0
10930,30/11/2020,Jerusalem,8.1,32.9,45.0,0.0
10931,01/12/2020,Jerusalem,33.2,46.4,97.0,0.0
10932,02/12/2020,Jerusalem,17.6,48.8,75.6,0.0
10933,03/12/2020,Jerusalem,2.2,20.6,23.8,0.0
10934,04/12/2020,Jerusalem,0.9,13.0,14.1,0.0
10935,05/12/2020,Jerusalem,0.3,15.4,15.6,0.0
10936,06/12/2020,Jerusalem,0.7,19.1,19.8,0.0
10937,07/12/2020,Jerusalem,5.5,31.7,39.9,0.0
10938,08/12/2020,Jerusalem,0.9,15.9,17.1,1.1
10939,09/12/2020,Jerusalem,3.0,25.3,29.7,0.1
10940,10/12/2020,Jerusalem,29.3,40.1,84.8,0.0
10941,11/12/2020,Jerusalem,8.6,30.9,44.1,0.0
10942,12/12/2020,Jerusalem,13.5,25.5,45.9,0.0
10943,13/12/2020,Jerusalem,21.1,32.8,64.9,0.0
10944,14/12/2020,Jerusalem,1.5,12.9,14.9,5.6
10945,15/12/2020,Jerusalem,1.1,11.2,12.6,9.6
10946,16/12/2020,Jerusalem,0.3,12.2,12.4,24.1
10947,17/12/2020,Jerusalem,1.1,14.2,15.7,2.0
10948,18/12/2020,Jerusalem,2.8,20.3,24.5,0.0
10949,19/12/2020,Jerusalem,7.5,20.7,31.9,0.0
10950,20/12/2020,Jerusalem,8.5,30.0,42.6,0.0
10951,21/12/2020,Jerusalem,28.4,33.6,76.8,0.0
10952,22/12/2020,Jerusalem,8.4,27.9,40.5,0.0
10953,23/12/2020,Jerusalem,0.6,11.4,11.9,6.0
10954,24/12/2020,Jerusalem,10.5,27.3,43.0,4.4
10955,25/12/2020,Jerusalem,0.9,14.9,16.1,0.0
10956,26/12/2020,Jerusalem,0.3,7.7,8.0,0.0
10957,27/12/2020,Jerusalem,1.4,10.3,12.3,0.0
10958,28/12/2020,Jerusalem,1.5,12.3,14.4,0.0
10959,29/12/2020,Jerusalem,2.5,18.6,22.3,0.0
10960,30/12/2020,Jerusalem,1.1,16.0,17.5,0.0
10961,31/12/2020,Jerusalem,3.7,22.5,27.9,0.0
10962,01/01/2016,Kfar Menachem,0.5,4.3,5.1,0.0
10963,02/01/2016,Kfar Menachem,0.6,4.7,5.6,0.0
10964,03/01/2016,Kfar Menachem,0.6,9.5,10.4,0.0
10965,04/01/2016,Kfar Menachem,0.6,7.6,8.6,0.0
10966,05/01/2016,Kfar Menachem,0.8,7.9,9.1,0.0
10967,06/01/2016,Kfar Menachem,1.0,11.6,13.2,0.0
10968,07/01/2016,Kfar Menachem,0.9,9.0,10.4,0.0
10969,08/01/2016,Kfar Menachem,0.6,6.6,7.5,0.0
10970,09/01/2016,Kfar Menachem,0.6,4.3,5.2,0.0
10971,10/01/2016,Kfar Menachem,0.9,13.7,15.1,0.0
10972,11/01/2016,Kfar Menachem,1.4,19.4,21.5,0.0
10973,12/01/2016,Kfar Menachem,4.0,23.5,29.6,0.0
10974,13/01/2016,Kfar Menachem,1.8,16.7,19.5,0.0
10975,14/01/2016,Kfar Menachem,1.1,14.6,16.3,0.0
10976,15/01/2016,Kfar Menachem,1.0,7.0,8.4,0.0
10977,16/01/2016,Kfar Menachem,1.2,12.3,14.1,0.0
10978,17/01/2016,Kfar Menachem,2.5,18.2,22.0,0.0
10979,18/01/2016,Kfar Menachem,1.0,8.8,10.3,0.0
10980,19/01/2016,Kfar Menachem,1.0,7.8,9.4,0.0
10981,20/01/2016,Kfar Menachem,2.0,18.1,21.1,0.0
10982,21/01/2016,Kfar Menachem,1.7,19.2,21.9,0.0
10983,22/01/2016,Kfar Menachem,1.5,14.0,16.3,0.0
10984,23/01/2016,Kfar Menachem,0.9,5.8,7.2,0.0
10985,24/01/2016,Kfar Menachem,1.1,6.5,8.2,0.0
10986,25/01/2016,Kfar Menachem,0.5,7.3,8.1,0.0
10987,26/01/2016,Kfar Menachem,0.2,6.2,6.5,0.0
10988,27/01/2016,Kfar Menachem,0.6,6.7,7.5,0.0
10989,28/01/2016,Kfar Menachem,2.4,14.9,18.5,0.0
10990,29/01/2016,Kfar Menachem,1.5,12.7,15.0,0.0
10991,30/01/2016,Kfar Menachem,1.3,11.4,13.4,0.0
10992,31/01/2016,Kfar Menachem,1.9,19.8,22.7,0.0
10993,01/02/2016,Kfar Menachem,2.0,17.2,20.3,0.0
10994,02/02/2016,Kfar Menachem,1.5,16.4,18.6,0.0
10995,03/02/2016,Kfar Menachem,1.9,21.1,24.1,0.0
10996,04/02/2016,Kfar Menachem,1.4,8.5,10.5,0.0
10997,05/02/2016,Kfar Menachem,1.3,9.2,11.2,0.0
10998,06/02/2016,Kfar Menachem,1.0,5.6,7.0,0.0
10999,07/02/2016,Kfar Menachem,1.3,8.0,10.0,0.0
11000,08/02/2016,Kfar Menachem,1.2,9.2,11.0,0.0
11001,09/02/2016,Kfar Menachem,3.3,17.6,22.6,0.0
11002,10/02/2016,Kfar Menachem,1.4,10.8,13.0,0.0
11003,11/02/2016,Kfar Menachem,1.2,10.7,12.6,0.0
11004,12/02/2016,Kfar Menachem,1.5,12.6,14.9,0.0
11005,13/02/2016,Kfar Menachem,1.4,10.1,12.3,0.0
11006,14/02/2016,Kfar Menachem,2.4,23.0,26.6,0.0
11007,15/02/2016,Kfar Menachem,3.5,21.9,27.3,0.0
11008,16/02/2016,Kfar Menachem,3.2,28.8,33.7,0.0
11009,17/02/2016,Kfar Menachem,3.8,14.4,20.1,0.0
11010,18/02/2016,Kfar Menachem,3.8,22.0,27.8,0.0
11011,19/02/2016,Kfar Menachem,1.5,7.7,10.0,0.0
11012,20/02/2016,Kfar Menachem,1.9,7.3,10.2,0.0
11013,21/02/2016,Kfar Menachem,1.4,8.5,10.6,0.0
11014,22/02/2016,Kfar Menachem,1.1,7.9,9.6,0.0
11015,23/02/2016,Kfar Menachem,1.2,9.6,11.5,0.0
11016,24/02/2016,Kfar Menachem,1.5,15.5,17.9,0.0
11017,25/02/2016,Kfar Menachem,1.9,16.9,19.8,0.0
11018,26/02/2016,Kfar Menachem,1.8,13.5,16.3,0.0
11019,27/02/2016,Kfar Menachem,1.4,7.6,9.7,0.0
11020,28/02/2016,Kfar Menachem,2.7,20.5,24.7,0.0
11021,29/02/2016,Kfar Menachem,1.6,11.6,14.1,0.0
11022,01/03/2016,Kfar Menachem,1.4,5.9,8.0,0.0
11023,02/03/2016,Kfar Menachem,1.3,7.3,9.3,0.0
11024,03/03/2016,Kfar Menachem,1.4,13.5,15.6,0.0
11025,04/03/2016,Kfar Menachem,1.3,6.2,8.2,0.0
11026,05/03/2016,Kfar Menachem,1.1,5.1,6.8,0.0
11027,06/03/2016,Kfar Menachem,1.6,15.7,18.1,0.0
11028,07/03/2016,Kfar Menachem,2.8,22.8,27.1,0.0
11029,08/03/2016,Kfar Menachem,1.4,17.3,19.4,0.0
11030,09/03/2016,Kfar Menachem,1.2,11.2,13.0,0.0
11031,10/03/2016,Kfar Menachem,1.5,12.7,15.0,0.0
11032,11/03/2016,Kfar Menachem,1.9,14.7,17.6,0.0
11033,12/03/2016,Kfar Menachem,1.7,15.2,17.8,0.0
11034,13/03/2016,Kfar Menachem,1.7,10.1,12.6,0.0
11035,14/03/2016,Kfar Menachem,0.9,8.3,9.7,0.0
11036,15/03/2016,Kfar Menachem,0.6,7.4,8.2,0.0
11037,16/03/2016,Kfar Menachem,0.5,8.1,8.9,0.0
11038,17/03/2016,Kfar Menachem,0.7,9.0,10.1,0.0
11039,18/03/2016,Kfar Menachem,0.5,5.9,6.7,0.0
11040,19/03/2016,Kfar Menachem,0.3,6.0,6.5,0.0
11041,20/03/2016,Kfar Menachem,0.6,7.9,8.8,0.0
11042,21/03/2016,Kfar Menachem,0.5,8.0,8.8,0.0
11043,22/03/2016,Kfar Menachem,0.6,10.5,11.4,0.0
11044,23/03/2016,Kfar Menachem,1.1,12.6,14.2,0.0
11045,24/03/2016,Kfar Menachem,0.5,9.2,10.0,0.0
11046,25/03/2016,Kfar Menachem,1.1,15.3,17.0,0.0
11047,26/03/2016,Kfar Menachem,0.5,6.3,7.1,0.0
11048,27/03/2016,Kfar Menachem,1.4,11.2,13.2,0.0
11049,28/03/2016,Kfar Menachem,0.4,7.6,8.2,0.0
11050,29/03/2016,Kfar Menachem,0.4,7.3,7.9,0.0
11051,30/03/2016,Kfar Menachem,0.5,8.4,9.1,0.0
11052,31/03/2016,Kfar Menachem,1.7,19.9,22.5,0.0
11053,01/04/2016,Kfar Menachem,1.3,17.5,19.5,0.0
11054,02/04/2016,Kfar Menachem,0.5,10.2,10.9,0.0
11055,03/04/2016,Kfar Menachem,1.1,17.3,18.9,0.0
11056,04/04/2016,Kfar Menachem,1.1,12.9,14.6,0.0
11057,05/04/2016,Kfar Menachem,3.0,32.9,37.4,0.0
11058,06/04/2016,Kfar Menachem,1.1,16.9,18.6,0.0
11059,07/04/2016,Kfar Menachem,2.0,16.2,19.2,0.0
11060,08/04/2016,Kfar Menachem,1.4,11.7,13.9,0.0
11061,09/04/2016,Kfar Menachem,2.5,7.4,11.3,0.0
11062,10/04/2016,Kfar Menachem,3.1,17.2,21.9,0.0
11063,11/04/2016,Kfar Menachem,1.7,11.6,14.1,0.0
11064,12/04/2016,Kfar Menachem,0.6,7.3,8.3,0.0
11065,13/04/2016,Kfar Menachem,0.4,5.3,5.9,0.0
11066,14/04/2016,Kfar Menachem,0.8,6.3,7.6,0.0
11067,15/04/2016,Kfar Menachem,0.7,7.9,8.9,0.0
11068,16/04/2016,Kfar Menachem,0.7,7.7,8.7,0.0
11069,17/04/2016,Kfar Menachem,0.7,7.800000000000001,8.8,0.0
11070,18/04/2016,Kfar Menachem,1.15,13.5,15.25,0.0
11071,19/04/2016,Kfar Menachem,1.6,19.2,21.7,0.0
11072,20/04/2016,Kfar Menachem,1.9,19.8,22.6,0.0
11073,21/04/2016,Kfar Menachem,1.1,17.9,19.6,0.0
11074,22/04/2016,Kfar Menachem,1.2,11.6,13.4,0.0
11075,23/04/2016,Kfar Menachem,1.2,9.9,11.7,0.0
11076,24/04/2016,Kfar Menachem,1.6,15.4,17.8,0.0
11077,25/04/2016,Kfar Menachem,1.0,9.9,11.4,0.0
11078,26/04/2016,Kfar Menachem,1.8,11.5,14.2,0.0
11079,27/04/2016,Kfar Menachem,1.0,6.6,8.1,0.0
11080,28/04/2016,Kfar Menachem,0.9,3.8,5.1,0.0
11081,29/04/2016,Kfar Menachem,0.9,4.5,5.9,0.0
11082,30/04/2016,Kfar Menachem,1.0,10.3,11.9,0.0
11083,01/05/2016,Kfar Menachem,1.0,6.9,8.4,0.0
11084,02/05/2016,Kfar Menachem,1.1,7.6,9.3,0.0
11085,03/05/2016,Kfar Menachem,3.2,31.8,36.8,0.0
11086,04/05/2016,Kfar Menachem,0.6,6.5,7.4,0.0
11087,05/05/2016,Kfar Menachem,0.5,10.9,11.6,0.0
11088,06/05/2016,Kfar Menachem,0.4,8.0,8.7,0.0
11089,07/05/2016,Kfar Menachem,0.4,4.6,5.1,0.0
11090,08/05/2016,Kfar Menachem,0.9,10.4,11.8,0.0
11091,09/05/2016,Kfar Menachem,1.3,17.8,19.7,0.0
11092,10/05/2016,Kfar Menachem,2.3,18.6,22.2,0.0
11093,11/05/2016,Kfar Menachem,1.7999999999999998,18.200000000000003,20.95,0.0
11094,12/05/2016,Kfar Menachem,2.05,18.400000000000002,21.575,0.0
11095,13/05/2016,Kfar Menachem,1.9249999999999998,18.300000000000004,21.2625,0.0
11096,14/05/2016,Kfar Menachem,2.4124999999999996,20.400000000000002,24.081249999999997,0.0
11097,15/05/2016,Kfar Menachem,2.9,22.5,26.9,0.0
11098,16/05/2016,Kfar Menachem,2.2,22.2,25.7,0.0
11099,17/05/2016,Kfar Menachem,0.6,7.8,8.8,0.0
11100,18/05/2016,Kfar Menachem,0.5,7.3,8.0,0.0
11101,19/05/2016,Kfar Menachem,0.5,7.6,8.5,0.0
11102,20/05/2016,Kfar Menachem,0.4,5.1,5.7,0.0
11103,21/05/2016,Kfar Menachem,0.8,8.5,9.7,0.0
11104,22/05/2016,Kfar Menachem,1.2,14.7,16.6,0.0
11105,23/05/2016,Kfar Menachem,0.4,5.6,6.1,0.0
11106,24/05/2016,Kfar Menachem,0.2,5.9,6.2,0.0
11107,25/05/2016,Kfar Menachem,0.4,8.5,9.1,0.0
11108,26/05/2016,Kfar Menachem,0.3,9.2,9.6,0.0
11109,27/05/2016,Kfar Menachem,0.2,3.9,4.3,0.0
11110,28/05/2016,Kfar Menachem,0.2,4.0,4.3,0.0
11111,29/05/2016,Kfar Menachem,0.3,6.0,6.5,0.0
11112,30/05/2016,Kfar Menachem,1.0,11.7,13.3,0.0
11113,31/05/2016,Kfar Menachem,1.2,15.0,16.7,0.0
11114,01/06/2016,Kfar Menachem,1.5,15.6,18.0,0.0
11115,02/06/2016,Kfar Menachem,0.6,12.0,13.0,0.0
11116,03/06/2016,Kfar Menachem,0.5,12.9,13.7,0.0
11117,04/06/2016,Kfar Menachem,0.2,6.9,7.2,0.0
11118,05/06/2016,Kfar Menachem,1.6,14.4,16.8,0.0
11119,06/06/2016,Kfar Menachem,0.9,11.3,12.7,0.0
11120,07/06/2016,Kfar Menachem,0.9,13.6,15.0,0.0
11121,08/06/2016,Kfar Menachem,2.2,13.3,16.7,0.0
11122,09/06/2016,Kfar Menachem,0.5,7.4,8.1,0.0
11123,10/06/2016,Kfar Menachem,0.3,3.8,4.2,0.0
11124,11/06/2016,Kfar Menachem,0.4,3.5,4.1,0.0
11125,12/06/2016,Kfar Menachem,0.8,11.9,13.1,0.0
11126,13/06/2016,Kfar Menachem,1.3,24.6,26.5,0.0
11127,14/06/2016,Kfar Menachem,1.5,21.5,23.8,0.0
11128,15/06/2016,Kfar Menachem,0.8,12.3,13.4,0.0
11129,16/06/2016,Kfar Menachem,0.8,7.4,8.6,0.0
11130,17/06/2016,Kfar Menachem,0.8,9.850000000000001,11.0,0.0
11131,18/06/2016,Kfar Menachem,0.8,8.625,9.8,0.0
11132,19/06/2016,Kfar Menachem,0.8,9.2375,10.4,0.0
11133,20/06/2016,Kfar Menachem,1.0,10.71875,12.2,0.0
11134,21/06/2016,Kfar Menachem,1.2,12.2,14.0,0.0
11135,22/06/2016,Kfar Menachem,0.8,8.4,9.7,0.0
11136,23/06/2016,Kfar Menachem,1.7,7.8,10.3,0.0
11137,24/06/2016,Kfar Menachem,0.0,5.6,5.6,0.0
11138,25/06/2016,Kfar Menachem,0.1,4.6,4.7,0.0
11139,26/06/2016,Kfar Menachem,0.2,7.6,8.0,0.0
11140,27/06/2016,Kfar Menachem,0.15000000000000002,6.1,6.35,0.0
11141,28/06/2016,Kfar Menachem,0.17500000000000002,6.85,7.175,0.0
11142,29/06/2016,Kfar Menachem,0.16250000000000003,6.475,6.762499999999999,0.0
11143,30/06/2016,Kfar Menachem,0.16875,6.6625,6.96875,0.0
11144,01/07/2016,Kfar Menachem,0.16562500000000002,6.56875,6.865625,0.0
11145,02/07/2016,Kfar Menachem,0.16718750000000002,6.615625,6.9171875,0.0
11146,03/07/2016,Kfar Menachem,0.13359375,5.8078125,6.05859375,0.0
11147,04/07/2016,Kfar Menachem,0.1,5.0,5.2,0.0
11148,05/07/2016,Kfar Menachem,0.1,5.0,5.2,0.0
11149,06/07/2016,Kfar Menachem,0.7,6.2,7.3,0.0
11150,07/07/2016,Kfar Menachem,0.9,5.9,7.4,0.0
11151,08/07/2016,Kfar Menachem,0.9,4.0,5.3,0.0
11152,09/07/2016,Kfar Menachem,0.9,4.9,6.2,0.0
11153,10/07/2016,Kfar Menachem,1.4,9.8,11.9,0.0
11154,11/07/2016,Kfar Menachem,1.4,8.1,10.4,0.0
11155,12/07/2016,Kfar Menachem,1.4,9.5,11.6,0.0
11156,13/07/2016,Kfar Menachem,1.8,13.2,16.0,0.0
11157,14/07/2016,Kfar Menachem,1.9,12.9,15.7,0.0
11158,15/07/2016,Kfar Menachem,0.8,5.8,7.0,0.0
11159,16/07/2016,Kfar Menachem,0.8,4.6,5.8,0.0
11160,17/07/2016,Kfar Menachem,1.0,6.1,7.6,0.0
11161,18/07/2016,Kfar Menachem,0.9,6.1,7.5,0.0
11162,19/07/2016,Kfar Menachem,1.0,6.5,7.9,0.0
11163,20/07/2016,Kfar Menachem,1.2,7.4,9.2,0.0
11164,21/07/2016,Kfar Menachem,1.3,9.1,11.1,0.0
11165,22/07/2016,Kfar Menachem,1.1,6.7,8.4,0.0
11166,23/07/2016,Kfar Menachem,0.8,3.6,4.8,0.0
11167,24/07/2016,Kfar Menachem,0.8,4.8,6.1,0.0
11168,25/07/2016,Kfar Menachem,1.0,7.2,8.7,0.0
11169,26/07/2016,Kfar Menachem,1.0,7.4,9.0,0.0
11170,27/07/2016,Kfar Menachem,1.5,8.5,10.7,0.0
11171,28/07/2016,Kfar Menachem,1.1,6.2,8.0,0.0
11172,29/07/2016,Kfar Menachem,1.4,5.6,7.8,0.0
11173,30/07/2016,Kfar Menachem,2.2,5.8,9.2,0.0
11174,31/07/2016,Kfar Menachem,3.9,12.1,18.1,0.0
11175,01/08/2016,Kfar Menachem,4.2,15.7,22.2,0.0
11176,02/08/2016,Kfar Menachem,1.5,9.8,12.1,0.0
11177,03/08/2016,Kfar Menachem,4.1,13.7,20.0,0.0
11178,04/08/2016,Kfar Menachem,1.1,8.7,10.5,0.0
11179,05/08/2016,Kfar Menachem,1.6,8.2,10.5,0.0
11180,06/08/2016,Kfar Menachem,1.0,4.5,5.9,0.0
11181,07/08/2016,Kfar Menachem,2.0,8.0,11.1,0.0
11182,08/08/2016,Kfar Menachem,1.3,6.1,8.1,0.0
11183,09/08/2016,Kfar Menachem,2.1,9.5,12.7,0.0
11184,10/08/2016,Kfar Menachem,4.5,11.1,17.9,0.0
11185,11/08/2016,Kfar Menachem,2.1,10.5,13.9,0.0
11186,12/08/2016,Kfar Menachem,1.0,3.9,5.5,0.0
11187,13/08/2016,Kfar Menachem,0.8,4.8,6.0,0.0
11188,14/08/2016,Kfar Menachem,1.0,5.6,7.1,0.0
11189,15/08/2016,Kfar Menachem,0.7,6.4,7.6,0.0
11190,16/08/2016,Kfar Menachem,1.1,6.3,8.0,0.0
11191,17/08/2016,Kfar Menachem,0.9,6.6,8.0,0.0
11192,18/08/2016,Kfar Menachem,1.1,6.6,8.3,0.0
11193,19/08/2016,Kfar Menachem,1.5,5.0,7.2,0.0
11194,20/08/2016,Kfar Menachem,2.0,8.7,11.8,0.0
11195,21/08/2016,Kfar Menachem,1.2,8.4,10.2,0.0
11196,22/08/2016,Kfar Menachem,1.8,8.8,11.6,0.0
11197,23/08/2016,Kfar Menachem,1.5,7.5,9.8,0.0
11198,24/08/2016,Kfar Menachem,1.1,6.7,8.4,0.0
